,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
367,RCOM,EQ,2018-11-05,14.1,14.95,14.95,13.45,14.2,14.1,13.99,69148992,967371866.75,44295,8139903,11.77,11,2018,20.51733787109118,0.0,Slight or No change
368,RCOM,EQ,2018-11-06,14.1,14.2,14.4,13.65,13.8,13.8,13.91,35245855,490431905.95,19831,5199510,14.75,11,2018,20.509932500353827,-0.02127659574468077,Slight or No change
369,RCOM,EQ,2018-11-07,13.8,14.1,14.1,13.8,13.9,13.85,13.9,6003489,83423145.9,6102,1930822,32.16,11,2018,20.508670875944244,0.0036231884057971175,Slight or No change
370,RCOM,EQ,2018-11-09,13.85,13.7,14.3,13.5,14.3,14.2,13.9,40369648,561158610.7,23215,8800978,21.8,11,2018,20.5001997452751,0.025270758122743597,Slight or No change
371,RCOM,EQ,2018-11-12,14.2,13.8,14.6,13.75,13.9,13.85,14.1,43675188,615842605.25,24988,6877229,15.75,11,2018,20.491336377855745,-0.02464788732394363,Slight or No change
372,RCOM,EQ,2018-11-13,13.85,13.9,13.9,13.2,13.6,13.55,13.52,41543756,561729020.0,22312,5118491,12.32,11,2018,20.482165296827873,-0.02166064981949456,Slight or No change
373,RCOM,EQ,2018-11-14,13.55,13.6,13.9,13.3,13.7,13.7,13.6,34668195,471538549.5,22449,4215078,12.16,11,2018,20.4746182238633,0.011070110701106861,Slight or No change
374,RCOM,EQ,2018-11-15,13.7,13.7,13.7,13.35,13.45,13.4,13.48,19041611,256655791.2,18599,3218681,16.9,11,2018,20.47040777479952,-0.021897810218978075,Slight or No change
375,RCOM,EQ,2018-11-16,13.4,13.5,13.7,13.15,13.55,13.55,13.44,51881650,697325051.55,22047,6282917,12.11,11,2018,20.458895973114267,0.011194029850746245,Slight or No change
376,RCOM,EQ,2018-11-19,13.55,13.6,14.75,13.45,14.1,14.1,14.13,75131002,1061407696.65,39129,11437713,15.22,11,2018,20.44392439562463,0.040590405904058935,Slight or No change
377,RCOM,EQ,2018-11-20,14.1,14.05,14.3,13.35,13.55,13.55,13.79,56965684,785397672.3,32187,7161791,12.57,11,2018,20.432011061147684,-0.03900709219858145,Slight or No change
378,RCOM,EQ,2018-11-21,13.55,13.55,13.9,13.5,13.9,13.75,13.69,35165344,481473211.55,16652,4461125,12.69,11,2018,20.42456774008115,0.014760147601476037,Slight or No change
379,RCOM,EQ,2018-11-22,13.75,13.95,14.05,13.2,13.3,13.3,13.57,55337728,751102492.55,30395,7221832,13.05,11,2018,20.412679708281626,-0.032727272727272716,Slight or No change
380,RCOM,EQ,2018-11-26,13.3,13.35,13.6,13.0,13.5,13.3,13.29,38401855,510476424.35,28437,4941977,12.87,11,2018,20.404117578562765,0.0,Slight or No change
381,RCOM,EQ,2018-11-27,13.3,13.3,13.6,13.05,13.35,13.3,13.28,48528221,644416274.25,30745,3637217,7.5,11,2018,20.393311890995562,0.0,Slight or No change
382,RCOM,EQ,2018-11-28,13.3,13.4,13.45,13.0,13.15,13.1,13.24,29712360,393487277.4,22167,4162442,14.01,11,2018,20.386674947276255,-0.015037593984962516,Slight or No change
383,RCOM,EQ,2018-11-29,13.1,13.15,13.25,12.45,12.65,12.75,12.84,35843615,460342642.35,30846,4749266,13.25,11,2018,20.378237609189668,-0.026717557251908386,Slight or No change
384,RCOM,EQ,2018-11-30,12.75,12.6,14.65,12.55,14.4,14.25,14.0,155035529,2170619930.0,93928,21062199,13.59,11,2018,20.347542100914332,0.11764705882352944,Slight or No change
385,RCOM,EQ,2018-12-03,14.25,15.2,16.85,14.7,16.85,16.6,16.01,264930325,4240983165.75,145463,27531978,10.39,12,2018,20.31216181702743,0.16491228070175445,Slight or No change
386,RCOM,EQ,2018-12-04,16.6,17.1,18.65,16.9,17.0,17.1,17.78,323613170,5754250133.0,190852,33736520,10.42,12,2018,20.287181502597395,0.030120481927710774,Slight or No change
387,RCOM,EQ,2018-12-05,17.1,17.0,17.5,16.1,16.25,16.25,16.63,174862607,2907362834.7,91458,13372903,7.65,12,2018,20.267789850404736,-0.04970760233918137,Slight or No change
388,RCOM,EQ,2018-12-06,16.25,16.0,16.5,15.25,16.35,16.3,15.85,137774119,2183090024.8,79313,11824426,8.58,12,2018,20.24941036001793,0.0030769230769231992,Slight or No change
389,RCOM,EQ,2018-12-07,16.3,16.6,17.0,15.6,15.7,15.75,16.12,133398785,2150823641.25,61973,13786476,10.33,12,2018,20.232842944322588,-0.033742331288343586,Slight or No change
390,RCOM,EQ,2018-12-10,15.75,15.3,15.5,14.5,14.55,14.75,15.01,73729982,1107033307.6,45188,10586005,14.36,12,2018,20.221287038999733,-0.06349206349206349,Slight or No change
391,RCOM,EQ,2018-12-11,14.75,14.0,16.1,13.65,15.65,15.4,14.73,132082016,1946115791.2,55767,11181465,8.47,12,2018,20.19960736628721,0.04406779661016946,Slight or No change
392,RCOM,EQ,2018-12-12,15.4,15.95,16.3,15.45,15.65,15.65,15.88,84008027,1334195391.55,55025,9956991,11.85,12,2018,20.18878777697938,0.016233766233766156,Slight or No change
393,RCOM,EQ,2018-12-13,15.65,15.65,16.05,14.9,15.35,15.4,15.58,86873709,1353485137.7,45574,9434608,10.86,12,2018,20.176880914578565,-0.015974440894568676,Slight or No change
394,RCOM,EQ,2018-12-14,15.4,15.05,16.5,15.05,15.75,15.75,15.83,142480206,2254870487.65,71387,13111726,9.2,12,2018,20.158540115981744,0.022727272727272707,Slight or No change
395,RCOM,EQ,2018-12-17,15.75,15.95,16.25,15.55,15.65,15.65,15.84,64347183,1019095590.8,47341,11786298,18.32,12,2018,20.150326664632967,-0.006349206349206327,Slight or No change
396,RCOM,EQ,2018-12-18,15.65,15.7,16.05,15.5,15.85,15.75,15.81,70167746,1109219484.45,31860,6362056,9.07,12,2018,20.141343706708966,0.006389776357827559,Slight or No change
397,RCOM,EQ,2018-12-19,15.75,14.2,14.95,13.65,14.25,14.25,14.46,163060955,2357456200.2,90670,21094893,12.94,12,2018,20.114149481481387,-0.09523809523809523,Slight or No change
398,RCOM,EQ,2018-12-20,14.25,14.25,14.65,14.05,14.4,14.35,14.39,85157043,1225337128.4,39987,8764340,10.29,12,2018,20.099876230195633,0.007017543859649145,Slight or No change
399,RCOM,EQ,2018-12-21,14.35,14.5,14.7,14.05,14.3,14.2,14.29,65912405,941641639.8,32322,9950744,15.1,12,2018,20.08868473715972,-0.010452961672473893,Slight or No change
400,RCOM,EQ,2018-12-24,14.2,14.35,14.55,13.75,14.25,14.15,14.11,95356659,1345814140.0,39249,5116016,5.37,12,2018,20.07206967145746,-0.0035211267605632646,Slight or No change
401,RCOM,EQ,2018-12-26,14.15,14.15,14.45,13.8,14.3,14.3,14.1,87089399,1228306956.75,45077,4927038,5.66,12,2018,20.056950268169242,0.010600706713780994,Slight or No change
402,RCOM,EQ,2018-12-27,14.3,14.45,14.65,14.15,14.45,14.5,14.42,69081337,995979987.1,41785,9224227,13.35,12,2018,20.04565287722631,0.013986013986013957,Slight or No change
403,RCOM,EQ,2018-12-28,14.5,14.35,15.05,14.35,14.65,14.7,14.72,73248725,1078153431.95,30392,7963616,10.87,12,2018,20.03435949002288,0.01379310344827589,Slight or No change
404,RCOM,EQ,2018-12-31,14.7,14.75,14.95,14.3,14.4,14.4,14.6,71586882,1045128075.95,48377,6988298,9.76,12,2018,20.02312032674552,-0.020408163265306034,Slight or No change
405,RCOM,EQ,2019-01-01,14.4,14.5,14.6,14.15,14.35,14.35,14.35,45185360,648601274.1,19996,3424969,7.58,1,2019,20.01572418297529,-0.003472222222222321,Slight or No change
406,RCOM,EQ,2019-01-02,14.35,14.35,14.4,13.6,13.85,13.85,13.97,92048688,1286336938.55,37389,12952671,14.07,1,2019,19.99971018960345,-0.03484320557491294,Slight or No change
407,RCOM,EQ,2019-01-03,13.85,13.75,13.85,13.45,13.45,13.5,13.63,52405739,714388780.3,22434,6232461,11.89,1,2019,19.99011888254631,-0.02527075812274371,Slight or No change
408,RCOM,EQ,2019-01-04,13.5,13.4,14.2,13.3,14.0,14.0,13.81,139026951,1920111400.55,53416,8906048,6.41,1,2019,19.96552972197224,0.03703703703703698,Slight or No change
409,RCOM,EQ,2019-01-07,14.0,14.25,14.35,13.65,13.85,13.9,13.95,95262182,1329287171.3,49960,7827371,8.22,1,2019,19.949174370351198,-0.0071428571428571175,Slight or No change
410,RCOM,EQ,2019-01-08,13.9,13.8,14.15,13.7,14.0,14.0,13.94,70769680,986726613.95,35812,6446232,9.11,1,2019,19.937061384508915,0.007194244604316502,Slight or No change
411,RCOM,EQ,2019-01-09,14.0,14.1,14.15,13.65,13.9,13.8,13.83,58166357,804497292.9,19726,5414963,9.31,1,2019,19.92696015142382,-0.014285714285714235,Slight or No change
412,RCOM,EQ,2019-01-10,13.8,13.9,14.0,13.65,13.95,13.85,13.83,51883452,717747988.5,40648,4578737,8.83,1,2019,19.91797816916713,0.0036231884057971175,Slight or No change
413,RCOM,EQ,2019-01-11,13.85,13.95,14.0,13.6,13.7,13.7,13.74,47896536,658230549.75,20927,4418652,9.23,1,2019,19.909587623324416,-0.010830324909747335,Slight or No change
414,RCOM,EQ,2019-01-14,13.7,13.7,13.7,13.35,13.35,13.4,13.48,32004610,431494453.0,14492,5309975,16.59,1,2019,19.90375798716901,-0.021897810218978075,Slight or No change
415,RCOM,EQ,2019-01-15,13.4,13.4,13.6,13.35,13.5,13.45,13.47,48091793,647757250.9,15944,4119486,8.57,1,2019,19.895004316888652,0.003731343283581934,Slight or No change
416,RCOM,EQ,2019-01-16,13.45,13.5,14.15,13.4,13.9,13.8,13.82,69538057,961044760.25,27021,7280304,10.47,1,2019,19.883076249710385,0.02602230483271395,Slight or No change
417,RCOM,EQ,2019-01-17,13.8,13.85,13.95,13.45,13.65,13.55,13.63,70098847,955377441.7,44143,5913298,8.44,1,2019,19.870723979509084,-0.018115942028985477,Slight or No change
418,RCOM,EQ,2019-01-18,13.55,13.6,13.6,13.25,13.3,13.35,13.39,50095135,670823627.2,43759,4916706,9.81,1,2019,19.861588136973133,-0.014760147601476148,Slight or No change
419,RCOM,EQ,2019-01-21,13.35,13.4,13.5,13.05,13.2,13.1,13.26,46124415,611697887.2,59676,4167218,9.03,1,2019,19.85303066478985,-0.01872659176029967,Slight or No change
420,RCOM,EQ,2019-01-22,13.1,13.1,13.45,12.85,13.25,13.35,13.07,59954052,783656223.85,50152,7394558,12.33,1,2019,19.841620882044275,0.01908396946564883,Slight or No change
421,RCOM,EQ,2019-01-23,13.35,13.3,13.4,12.85,13.0,12.95,13.11,59736285,782899815.6,23826,6592494,11.04,1,2019,19.830357582176877,-0.029962546816479474,Slight or No change
422,RCOM,EQ,2019-01-24,12.95,12.75,13.2,12.65,12.85,12.85,12.94,62852835,813167132.95,54526,8098766,12.89,1,2019,19.8182485196372,-0.007722007722007707,Slight or No change
423,RCOM,EQ,2019-01-25,12.85,12.85,12.95,12.35,12.4,12.45,12.65,27002942,341529084.9,54275,6726541,24.91,1,2019,19.812840475185023,-0.0311284046692607,Slight or No change
424,RCOM,EQ,2019-01-28,12.45,12.45,12.45,11.85,12.2,12.15,12.14,47207121,573045484.6,21446,7311111,15.49,1,2019,19.802733821826468,-0.02409638554216864,Slight or No change
425,RCOM,EQ,2019-01-29,12.15,12.05,12.6,12.0,12.1,12.1,12.28,44626964,548216417.55,16778,5975234,13.39,1,2019,19.79337812209601,-0.004115226337448652,Slight or No change
426,RCOM,EQ,2019-01-30,12.1,12.1,12.35,11.35,11.45,11.55,11.86,43666454,517848431.0,21540,7832185,17.94,1,2019,19.783735810767723,-0.045454545454545414,Slight or No change
427,RCOM,EQ,2019-01-31,11.55,11.55,12.1,10.9,12.0,11.75,11.38,61641012,701583036.45,53278,11235837,18.23,1,2019,19.76934210123263,0.017316017316017174,Slight or No change
428,RCOM,EQ,2019-02-01,11.75,12.0,12.1,11.5,11.55,11.6,11.81,56418188,666200143.75,29929,5544985,9.83,2,2019,19.75688415079305,-0.012765957446808529,Slight or No change
429,RCOM,EQ,2019-02-04,11.6,10.45,10.45,5.3,7.55,7.55,7.34,378845417,2780726185.1,182518,48347702,12.76,2,2019,19.62773717377879,-0.34913793103448276,Slight or No change
430,RCOM,EQ,2019-02-05,7.55,7.45,7.55,5.35,5.4,5.55,6.13,393801088,2412313134.1,166348,62373515,15.84,2,2019,19.483367067231182,-0.26490066225165565,Slight or No change
431,RCOM,EQ,2019-02-06,5.55,5.25,6.55,4.85,5.65,5.5,5.32,272318926,1448155094.35,88449,37594051,13.81,2,2019,19.379379034307497,-0.009009009009009028,Slight or No change
432,RCOM,EQ,2019-02-07,5.5,5.5,5.7,4.9,5.15,5.2,5.19,186818436,970164415.45,60781,30930183,16.56,2,2019,19.30826748114293,-0.054545454545454564,Slight or No change
433,RCOM,EQ,2019-02-08,5.2,4.9,5.55,4.9,5.45,5.35,5.32,136497533,726241047.65,42039,15183219,11.12,2,2019,19.257233620375043,0.028846153846153744,Slight or No change
434,RCOM,EQ,2019-02-11,5.35,5.75,5.75,5.2,5.35,5.35,5.35,62523776,334552325.2,25040,9594411,15.35,2,2019,19.234031350274446,0.0,Slight or No change
435,RCOM,EQ,2019-02-12,5.35,5.35,5.75,5.1,5.6,5.65,5.41,88569746,479551284.45,30659,13550660,15.3,2,2019,19.20143721562307,0.056074766355140415,Slight or No change
436,RCOM,EQ,2019-02-13,5.65,5.55,6.05,5.35,5.75,5.8,5.77,124810464,720472989.05,52589,12312563,9.87,2,2019,19.156958497658476,0.0265486725663715,Slight or No change
437,RCOM,EQ,2019-02-14,5.8,5.75,5.75,5.2,5.65,5.55,5.52,90978467,501885329.85,34636,18468677,20.3,2,2019,19.12411965562966,-0.0431034482758621,Slight or No change
438,RCOM,EQ,2019-02-15,5.55,5.5,5.7,5.4,5.45,5.5,5.53,56200999,310962284.65,24834,7861702,13.99,2,2019,19.103927566067075,-0.009009009009009028,Slight or No change
439,RCOM,EQ,2019-02-18,5.5,6.05,6.85,5.9,6.15,6.1,6.14,105009120,644807886.3,45477,16232368,15.46,2,2019,19.068048087896347,0.10909090909090913,Slight or No change
440,RCOM,EQ,2019-02-19,6.1,6.2,6.2,5.95,6.05,6.0,6.1,53952257,329077217.35,22491,8725701,16.17,2,2019,19.04963402528834,-0.016393442622950727,Slight or No change
441,RCOM,EQ,2019-02-20,6.0,6.1,6.15,5.45,6.0,5.75,5.72,134464383,768801965.8,52194,15184204,11.29,2,2019,19.002627662520318,-0.04166666666666663,Slight or No change
442,RCOM,EQ,2019-02-21,5.75,5.85,6.55,5.7,6.45,6.35,6.06,115064994,697353593.5,45498,21068382,18.31,2,2019,18.963688353250316,0.10434782608695636,Slight or No change
443,RCOM,EQ,2019-02-22,6.35,6.35,7.65,6.25,6.5,6.5,6.87,244157493,1676795054.05,86265,45375729,18.58,2,2019,18.886972048646935,0.023622047244094446,Slight or No change
444,RCOM,EQ,2019-02-25,6.5,6.5,6.5,5.9,6.15,6.0,6.07,95247158,577970050.45,30672,20987169,22.03,2,2019,18.855333036435695,-0.07692307692307687,Slight or No change
445,RCOM,EQ,2019-02-26,6.0,5.9,6.65,5.85,6.4,6.4,6.28,121674643,763709453.35,38280,14618726,12.01,2,2019,18.815802049309042,0.06666666666666665,Slight or No change
446,RCOM,EQ,2019-02-27,6.4,6.45,6.7,6.2,6.55,6.5,6.46,103565202,669084523.3,39706,18114769,17.49,2,2019,18.782830268325558,0.015625,Slight or No change
447,RCOM,EQ,2019-02-28,6.5,6.5,6.65,6.3,6.5,6.5,6.45,89537271,577419613.35,48662,17743671,19.82,2,2019,18.754443011923453,0.0,Slight or No change
448,RCOM,EQ,2019-03-01,6.5,6.55,6.75,6.5,6.6,6.6,6.61,37810434,249762715.4,18634,10474837,27.7,3,2019,18.74265001609822,0.01538461538461533,Slight or No change
449,RCOM,EQ,2019-03-05,6.6,6.6,6.7,6.45,6.65,6.65,6.62,29368036,194288655.6,14126,11119144,37.86,3,2019,18.73351351494858,0.007575757575757791,Slight or No change
450,RCOM,EQ,2019-03-06,6.65,6.7,6.75,5.9,6.05,6.05,6.3,51975776,327247819.75,23731,26058688,50.14,3,2019,18.716951110131763,-0.09022556390977454,Slight or No change
451,RCOM,EQ,2019-03-07,6.05,6.1,6.1,5.85,5.95,5.9,6.0,24126795,144651080.45,13686,13759069,57.03,3,2019,18.709092554730773,-0.024793388429751984,Slight or No change
452,RCOM,EQ,2019-03-08,5.9,6.0,6.0,5.8,5.9,5.85,5.88,17747421,104368884.7,10296,8321760,46.89,3,2019,18.70326355676873,-0.008474576271186529,Slight or No change
453,RCOM,EQ,2019-03-11,5.85,5.85,5.9,5.25,5.3,5.35,5.53,46595548,257698007.25,43039,32751868,70.29,3,2019,18.687567782174046,-0.0854700854700855,Slight or No change
454,RCOM,EQ,2019-03-12,5.35,5.45,5.55,5.05,5.15,5.1,5.24,45161652,236479453.2,34278,32162445,71.22,3,2019,18.67205615822743,-0.04672897196261683,Slight or No change
455,RCOM,EQ,2019-03-13,5.1,5.15,5.15,4.8,4.95,4.9,4.97,42631323,211772575.85,47039,29726127,69.73,3,2019,18.657152748885366,-0.039215686274509665,Slight or No change
456,RCOM,EQ,2019-03-14,4.9,4.9,4.95,4.6,4.7,4.65,4.72,36928629,174253620.85,43025,23059893,62.44,3,2019,18.644033791254987,-0.05102040816326525,Slight or No change
457,RCOM,EQ,2019-03-15,4.65,4.7,4.7,4.35,4.4,4.4,4.44,49090349,218084533.3,38116,33229307,67.69,3,2019,18.626282628224956,-0.053763440860215006,Slight or No change
458,RCOM,EQ,2019-03-18,4.4,4.3,4.3,3.95,4.0,4.0,4.06,70109329,284378192.8,56869,48201468,68.75,3,2019,18.600330732243794,-0.09090909090909094,Slight or No change
459,RCOM,EQ,2019-03-19,4.0,4.4,4.4,4.3,4.4,4.4,4.4,106963985,470612563.2,21661,66197153,61.89,3,2019,18.56183596632351,0.10000000000000009,Slight or No change
460,RCOM,EQ,2019-03-20,4.4,4.8,4.8,4.65,4.8,4.8,4.79,35449865,169930748.95,7128,23544920,66.42,3,2019,18.549474156109646,0.09090909090909083,Slight or No change
461,RCOM,EQ,2019-03-22,4.8,5.25,5.25,4.85,5.25,5.25,5.16,211154872,1088614340.15,71779,78830388,37.33,3,2019,18.47826686507286,0.09375,Slight or No change
462,RCOM,EQ,2019-03-25,5.25,5.15,5.15,5.0,5.0,5.0,5.04,57980600,292409608.85,19813,32205643,55.55,3,2019,18.458671558404458,-0.04761904761904767,Slight or No change
463,RCOM,EQ,2019-03-26,5.0,4.75,4.85,4.75,4.75,4.75,4.75,20811969,98872774.5,9136,13079048,62.84,3,2019,18.451500101604,-0.050000000000000044,Slight or No change
464,RCOM,EQ,2019-03-27,4.75,4.55,4.55,4.55,4.55,4.55,4.55,4895814,22275953.7,5163,4875004,99.57,3,2019,18.449789566543924,-0.04210526315789476,Slight or No change
465,RCOM,EQ,2019-03-28,4.55,4.35,4.35,4.35,4.35,4.35,4.35,6336135,27562187.25,5612,6320815,99.76,3,2019,18.447544582277626,-0.04395604395604402,Slight or No change
466,RCOM,EQ,2019-03-29,4.35,4.15,4.15,4.15,4.15,4.15,4.15,8838819,36681098.85,7249,8788677,99.43,3,2019,18.444369642458057,-0.045977011494252706,Slight or No change
467,RCOM,EQ,2019-04-01,4.15,3.95,4.1,3.95,3.95,3.95,3.98,100285154,398872434.25,19061,46291324,46.16,4,2019,18.408018076746824,-0.048192771084337394,Slight or No change
468,RCOM,EQ,2019-04-02,3.95,3.85,3.9,3.8,3.8,3.8,3.83,27477288,105330027.55,8001,19985342,72.73,4,2019,18.397986704055988,-0.03797468354430389,Slight or No change
469,RCOM,EQ,2019-04-03,3.8,3.65,3.65,3.65,3.65,3.65,3.65,7529599,27483036.35,5909,5629589,74.77,4,2019,18.395206282056645,-0.03947368421052633,Slight or No change
470,RCOM,EQ,2019-04-04,3.65,3.5,3.7,3.5,3.5,3.5,3.54,104887888,371389597.1,16753,43228570,41.21,4,2019,18.356295397863693,-0.041095890410958846,Slight or No change
471,RCOM,EQ,2019-04-05,3.5,3.35,3.35,3.35,3.35,3.35,3.35,7702191,25802339.85,5554,7697582,99.94,4,2019,18.353409564028325,-0.042857142857142816,Slight or No change
472,RCOM,EQ,2019-04-08,3.35,3.2,3.3,3.2,3.2,3.2,3.21,23464212,75309552.05,5791,14116256,60.16,4,2019,18.34454292906387,-0.04477611940298509,Slight or No change
473,RCOM,EQ,2019-04-09,3.2,3.05,3.05,3.05,3.05,3.05,3.05,5846693,17832413.65,4987,5286979,90.43,4,2019,18.34231186200765,-0.04687500000000011,Slight or No change
474,RCOM,EQ,2019-04-10,3.05,2.9,2.9,2.9,2.9,2.9,2.9,7046997,20436291.3,6429,7021726,99.64,4,2019,18.33959726175854,-0.0491803278688524,Slight or No change
475,RCOM,EQ,2019-04-11,2.9,2.8,2.8,2.8,2.8,2.8,2.8,5081476,14228132.8,4456,5051866,99.42,4,2019,18.33762772509592,-0.034482758620689724,Slight or No change
476,RCOM,EQ,2019-04-12,2.8,2.7,2.7,2.7,2.7,2.7,2.7,5218162,14089037.4,4341,5218161,100.0,4,2019,18.33559271607479,-0.03571428571428559,Slight or No change
477,RCOM,EQ,2019-04-15,2.7,2.6,2.7,2.6,2.6,2.6,2.6,38546912,100318875.45,8405,27335283,70.91,4,2019,18.32048032044134,-0.03703703703703709,Slight or No change
478,RCOM,EQ,2019-04-16,2.6,2.5,2.5,2.5,2.5,2.5,2.5,4179555,10448887.5,4527,4179555,100.0,4,2019,18.31883304925011,-0.03846153846153855,Slight or No change
479,RCOM,EQ,2019-04-18,2.5,2.4,2.4,2.4,2.4,2.4,2.4,4123227,9895744.8,3720,4123227,100.0,4,2019,18.31719804359656,-0.040000000000000036,Slight or No change
480,RCOM,EQ,2019-04-22,2.4,2.3,2.3,2.3,2.3,2.3,2.3,4567152,10504449.6,3418,4567152,100.0,4,2019,18.315376022542495,-0.04166666666666674,Slight or No change
481,RCOM,EQ,2019-04-23,2.3,2.2,2.2,2.2,2.2,2.2,2.2,3027180,6659796.0,2983,3027180,100.0,4,2019,18.314161047588836,-0.04347826086956508,Slight or No change
482,RCOM,EQ,2019-04-24,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2377164,4992044.4,2791,2377164,100.0,4,2019,18.31320116845203,-0.045454545454545525,Slight or No change
483,RCOM,EQ,2019-04-25,2.1,2.0,2.0,2.0,2.0,2.0,2.0,5643974,11287948.0,3903,5643974,100.0,4,2019,18.310908580090704,-0.04761904761904767,Slight or No change
484,RCOM,EQ,2019-04-26,2.0,1.9,2.05,1.9,1.9,1.9,1.92,66133254,126814936.7,14346,34175624,51.68,4,2019,18.283961591982013,-0.050000000000000044,Slight or No change
485,RCOM,EQ,2019-04-30,1.9,1.85,1.85,1.85,1.85,1.85,1.85,22861426,42293638.1,4372,22336425,97.7,4,2019,18.274627197563262,-0.02631578947368407,Slight or No change
486,RCOM,EQ,2019-05-02,1.85,1.9,1.9,1.9,1.9,1.9,1.9,16688044,31707283.6,3933,16182408,96.97,5,2019,18.267840829769405,0.027027027027026973,Slight or No change
487,RCOM,EQ,2019-05-03,1.9,1.95,1.95,1.95,1.95,1.95,1.95,2617494,5104113.3,1527,2617394,100.0,5,2019,18.26678015877483,0.026315789473684292,Slight or No change
488,RCOM,EQ,2019-05-06,1.95,2.0,2.0,2.0,2.0,2.0,2.0,2367025,4734050.0,1408,2367025,100.0,5,2019,18.26582404137863,0.025641025641025772,Slight or No change
489,RCOM,EQ,2019-05-07,2.0,2.0,2.1,2.0,2.1,2.1,2.06,64199212,132527487.85,9103,34677474,54.02,5,2019,18.240030213138397,0.050000000000000044,Slight or No change
490,RCOM,EQ,2019-05-08,2.1,2.1,2.2,2.1,2.2,2.2,2.18,27455636,59727557.0,4208,14957834,54.48,5,2019,18.22910581961756,0.04761904761904767,Slight or No change
491,RCOM,EQ,2019-05-09,2.2,2.3,2.3,2.3,2.3,2.3,2.3,7854126,18064489.8,2385,7711773,98.19,5,2019,18.226006800676714,0.04545454545454519,Slight or No change
492,RCOM,EQ,2019-05-10,2.3,2.4,2.4,2.4,2.4,2.4,2.4,3584592,8603020.8,1560,3584592,100.0,5,2019,18.22460169985405,0.04347826086956519,Slight or No change
493,RCOM,EQ,2019-05-13,2.4,2.45,2.5,2.3,2.3,2.3,2.4,42329516,101450335.7,9541,26309575,62.15,5,2019,18.208028078590967,-0.04166666666666674,Slight or No change
